country,state,city,station,,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",,19.309073,73.057223,PM10,96,171,116
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,NO2,39,47,43
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,CO,7,21,12
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",,19.25292,73.142019,OZONE,16,16,16
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",,16.6870449,74.2505872,OZONE,2,69,57
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",,16.7143745,74.2426398,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",,16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,NO2,4,7,5
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,SO2,36,37,36
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",,19.1878657,72.8304069,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",,19.1878657,72.8304069,CO,12,14,13
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,PM10,67,161,105
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",,18.9936162,72.8128113,PM10,85,144,100
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",,18.9936162,72.8128113,OZONE,25,25,25
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,NH3,1,2,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,PM10,81,222,118
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",,18.530085,73.849598,NO2,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",,18.530085,73.849598,SO2,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",,18.547056,73.826908,NO2,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",,18.547056,73.826908,CO,17,38,22
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",,16.5038,74.3623,PM10,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",,16.5038,74.3623,NO2,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",,16.5038,74.3623,NH3,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",,16.5038,74.3623,CO,4,38,17
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",,17.6336264,75.9132495,NH3,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",,17.6336264,75.9132495,OZONE,36,67,55
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",,17.65439,75.90649,NH3,NA,NA,NA
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",,18.5011743,73.8165527,NO2,6,8,7
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",,18.5011743,73.8165527,CO,60,74,74
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",,18.45445,73.854155,PM2.5,58,130,88
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",,18.45445,73.854155,NO2,26,69,42
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",,18.45445,73.854155,CO,35,102,42
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",,18.57304,73.927715,OZONE,1,83,73
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",,18.536457,73.805454,PM10,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",,18.536457,73.805454,NO2,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",,18.536457,73.805454,OZONE,NA,NA,NA
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",,21.143383,79.048912,PM2.5,90,157,126
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",,21.143383,79.048912,PM10,105,149,122
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",,21.143383,79.048912,CO,16,66,22
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",,21.143383,79.048912,OZONE,12,143,84
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",,19.173852,77.296291,PM2.5,52,112,84
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",,19.173852,77.296291,CO,4,93,27
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",,20.0073285,73.7762427,PM10,59,144,96
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",,20.0073285,73.7762427,CO,30,42,35
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",,19.0575752,73.0151367,SO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,OZONE,52,160,93
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,SO2,1,2,1
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",,19.265594,76.761463,NO2,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",,19.265594,76.761463,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",,18.59051,73.77946,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,NH3,3,4,4
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,OZONE,2,71,54
India,Maharashtra,Pune,"Bhosari, Pune - IITM",,18.640051,73.848956,NO2,NA,NA,NA
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",,18.60577,73.749976,PM10,18,155,113
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",,18.60577,73.749976,NO2,60,169,110
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,OZONE,3,113,88
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,NH3,3,14,5
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",,19.9591346,73.7788008,PM10,NA,NA,NA
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",,19.9591346,73.7788008,NH3,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",,19.1135051,73.008978,NH3,1,1,1
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",,19.1135051,73.008978,SO2,23,23,23
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,NH3,4,14,8
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,SO2,3,17,7
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",,19.222279,72.957979,PM2.5,52,143,83
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",,19.222279,72.957979,PM10,60,106,84
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,NO2,6,80,34
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,PM10,37,102,68
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",,25.6635413,94.0989878,PM10,43,127,79
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",,20.832874,85.104082,PM10,81,206,126
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,OZONE,14,88,78
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",,21.152875,79.0517531,PM10,69,173,120
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",,21.152875,79.0517531,NH3,3,6,4
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",,31.62,74.876512,OZONE,52,75,61
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",,31.321907,75.578914,NO2,24,31,28
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",,31.321907,75.578914,NH3,2,4,3
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",,31.321907,75.578914,SO2,18,21,19
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",,30.736056,76.209694,PM2.5,40,219,95
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",,30.736056,76.209694,OZONE,21,75,67
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",,30.9028,75.8086,CO,24,93,37
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,NH3,7,7,7
India,Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,PM10,99,143,127
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",,20.24079,85.836784,OZONE,8,49,37
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",,20.34652,85.8163,PM10,28,84,48
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,PM10,38,427,132
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,PM10,53,152,96
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,SO2,13,14,14
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,PM10,33,127,62
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,NO2,6,25,13
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,CO,26,51,30
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",,21.51161,86.89088,NO2,3,28,14
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",,21.51161,86.89088,NH3,3,5,4
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",,22.1166054,85.3945546,PM10,63,309,149
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",,22.1166054,85.3945546,NO2,7,50,20
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",,22.1166054,85.3945546,CO,26,60,31
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",,21.941841,86.728318,PM2.5,37,75,55
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",,21.941841,86.728318,CO,35,108,80
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",,20.24079,85.836784,PM2.5,23,190,61
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",,22.220833,84.809444,NH3,2,10,4
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",,22.220833,84.809444,SO2,2,8,4
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,NO2,13,23,19
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",,21.869985,85.167016,CO,16,42,22
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,PM10,25,116,43
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,NH3,3,5,4
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,CO,13,28,17
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",,28.207266,76.829265,CO,15,50,22
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,NO2,14,135,39
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,CO,17,144,25
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",,25.435774,75.644272,CO,25,72,35
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,SO2,5,16,9
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,PM10,62,157,102
India,Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,NO2,19,57,31
India,Punjab,Patiala,"Model Town, Patiala - PPCB",,30.349388,76.366642,SO2,4,26,12
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",,31.0325454,76.5623046,PM2.5,39,207,110
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,OZONE,21,62,60
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,SO2,1,28,11
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,CO,2,44,6
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",,20.48891,85.84768,PM2.5,22,48,33
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",,20.48891,85.84768,PM10,42,98,66
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",,20.48891,85.84768,CO,92,104,95
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",,21.847279,85.416905,NO2,1,11,2
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,PM2.5,55,173,87
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,SO2,2,19,14
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,PM2.5,18,244,47
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,PM10,63,204,104
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,NO2,20,105,44
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,PM10,95,188,139
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,NH3,9,15,13
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",,22.220833,84.809444,PM2.5,83,318,193
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",,22.220833,84.809444,NO2,5,18,10
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,OZONE,57,107,91
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,PM10,52,150,86
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,SO2,3,14,6
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,NO2,8,36,19
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,NH3,6,9,8
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,OZONE,35,96,86
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,NO2,NA,NA,NA
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,SO2,13,86,27
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,CO,31,95,40
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,PM10,48,163,94
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,OZONE,10,118,105
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,OZONE,11,64,50
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,CO,34,117,65
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,OZONE,11,67,61
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,PM2.5,33,142,55
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,NO2,10,76,35
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,NH3,7,10,8
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,OZONE,12,119,106
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",,24.588397,76.172782,OZONE,1,107,91
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",,28.108988,75.386577,CO,23,74,35
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,SO2,3,24,10
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,CO,16,76,20
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,OZONE,1,89,71
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,NH3,1,8,4
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,SO2,1,17,8
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,NH3,5,8,6
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",,27.213494,73.734444,PM2.5,26,91,45
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",,27.213494,73.734444,PM10,101,199,133
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",,26.446912,91.439057,NH3,1,1,1
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",,26.446912,91.439057,CO,10,56,35
India,Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,PM2.5,22,73,49
India,Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,NO2,5,11,9
India,Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,NH3,1,2,2
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",,26.987634,94.636574,PM2.5,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",,26.146529,87.454184,NO2,7,7,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",,26.146529,87.454184,NH3,11,14,12
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",,26.146529,87.454184,SO2,22,31,26
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",,25.5626095,84.663264,CO,15,34,22
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",,25.42742023,86.13886079,OZONE,1,11,6
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,PM2.5,27,243,107
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,PM10,63,214,123
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,PM2.5,23,48,34
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,PM10,37,79,55
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",,16.536107,80.594233,PM2.5,44,87,67
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",,16.536107,80.594233,NH3,3,3,3
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",,16.486692,80.699436,CO,16,26,17
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,PM2.5,57,88,74
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,PM10,60,90,77
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,NH3,3,4,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,SO2,9,11,10
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",,16.509717,80.612222,OZONE,6,29,22
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",,14.465052,78.824187,NO2,10,27,16
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",,16.9872867,81.7363176,PM2.5,31,52,39
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",,13.67,79.35,SO2,2,22,6
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",,13.615387,79.40923,NO2,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",,13.615387,79.40923,NH3,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",,25.265194,87.012947,PM10,70,258,134
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",,25.265194,87.012947,NH3,1,8,6
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",,25.204762,85.51496,NH3,1,2,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",,25.56752,83.966379,NH3,4,4,4
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,PM10,46,161,105
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,NO2,2,37,14
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",,26.1875,91.744194,OZONE,17,17,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",,26.181742,91.78063,PM2.5,NA,NA,NA
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",,26.181742,91.78063,OZONE,22,89,63
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,PM2.5,23,260,88
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,NH3,4,4,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,CO,12,101,41
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",,26.349082,92.68449,OZONE,25,43,33
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",,24.7955,84.9994,CO,28,129,57
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",,24.792403,84.992416,NO2,3,6,4
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",,24.792403,84.992416,NH3,4,7,5
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",,24.762518,84.982348,NO2,17,25,22
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",,24.762518,84.982348,CO,12,40,16
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",,25.697189,85.2459,SO2,5,7,6
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",,17.72,83.3,NO2,38,59,49
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",,27.103358,93.679645,PM2.5,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",,26.071318,91.87488,PM10,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA",,26.2028636,91.70046436,NO2,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",,16.5150833,80.5181667,SO2,13,15,14
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",,14.675886,77.593027,SO2,7,11,9
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",,13.20488,79.097889,OZONE,28,44,33
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",,11.654054,92.734055,PM10,46,78,62
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",,25.697189,85.2459,OZONE,10,133,108
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,PM2.5,23,153,70
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,PM10,18,97,52
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",,26.0881305,87.93840336,CO,13,130,59
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",,27.308328,84.531742,NO2,2,10,5
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",,27.308328,84.531742,SO2,6,7,6
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",,26.63086,84.90051,PM10,47,499,154
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",,26.63086,84.90051,OZONE,11,14,13
India,Bihar,Munger,"Town Hall, Munger - BSPCB",,25.376776,86.471523,PM2.5,42,117,77
India,Bihar,Munger,"Town Hall, Munger - BSPCB",,25.376776,86.471523,CO,14,40,24
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",,26.11442,85.39813,PM10,119,411,179
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",,26.11442,85.39813,NH3,6,11,10
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",,26.1403345,85.3650192,PM2.5,17,160,77
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",,26.1403345,85.3650192,OZONE,9,76,70
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",,26.1209,85.3647,SO2,4,6,5
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",,25.586562,85.043586,PM2.5,10,419,71
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",,25.586562,85.043586,NH3,2,3,3
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",,25.592539,85.227158,PM2.5,125,281,218
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",,30.719859,76.738637,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",,30.719859,76.738637,CO,NA,NA,NA
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",,21.194815,81.31477,PM2.5,29,97,64
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",,21.194815,81.31477,PM10,41,136,87
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",,21.194815,81.31477,NH3,1,6,4
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",,21.194815,81.31477,CO,12,77,29
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",,21.185571,81.343175,NO2,7,9,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",,21.224231,81.40835,PM10,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",,21.224231,81.40835,NH3,NA,NA,NA
